accused_id,name,age,age_group,gender,address_district_id,address_taluk,occupation,prior_offense_count,first_offense_date,last_offense_date,risk_score,risk_score_updated_at,created_at,updated_at,created_by,updated_by
ACC-00117,Nathan Deo,61,56-65,MALE,42963000000035018,Chamarajanagar East,Naval architect,1,2025-10-03,2025-10-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00118,Raghavendra Kulkarni,20,18-25,MALE,42963000000035012,Bagalkot West,"Teacher, adult education",1,2022-05-21,2022-05-21,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00119,Yashodamma Reddy,65,56-65,FEMALE,42963000000035028,Kalaburagi North,Petroleum engineer,1,2022-02-03,2022-02-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00120,Ravindranath Kulkarni,53,46-55,MALE,42963000000035041,Yadgir Taluk HQ,Medical secretary,2,2024-12-07,2025-03-21,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00121,Vrishti Bora,54,46-55,FEMALE,42963000000035023,Davanagere East,Adult guidance worker,1,2023-11-30,2023-11-30,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00122,Advika Lala,64,56-65,FEMALE,42963000000035016,Bengaluru Urban West,"Engineer, structural",1,2024-02-03,2024-02-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00123,Jagadish Bhat,28,26-35,MALE,42963000000035024,Dharwad Taluk HQ,Archaeologist,1,2021-11-16,2021-11-16,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00124,Nagaveni Kulkarni,58,56-65,FEMALE,42963000000035027,Haveri West,Best boy,1,2022-07-18,2022-07-18,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00125,Gopalakrishna Gowda,28,26-35,MALE,42963000000035040,Vijayapura East,Occupational therapist,1,2021-11-12,2021-11-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00126,Zashil Sagar,18,18-25,MALE,42963000000035029,Kodagu Taluk HQ,Pharmacologist,1,2023-08-17,2023-08-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00127,Benjamin Yadav,57,56-65,MALE,42963000000035033,Mysuru Taluk HQ,Soil scientist,1,2022-01-19,2022-01-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00128,Liam Chacko,54,46-55,MALE,42963000000035022,Dakshina Kannada North,Insurance claims handler,1,2025-01-01,2025-01-01,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00129,Harsh Dugal,47,46-55,MALE,42963000000035030,Kolar North,Software engineer,1,2025-07-22,2025-07-22,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00130,Lokesh Bhat,33,26-35,MALE,42963000000035030,Kolar North,"Journalist, newspaper",1,2023-12-20,2023-12-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00131,Bhavini Mukherjee,64,56-65,FEMALE,42963000000035034,Raichur South,Press sub,1,2025-03-13,2025-03-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00132,Jagadish Nayak,60,56-65,MALE,42963000000035014,Belagavi Taluk HQ,Field trials officer,2,2024-10-15,2025-08-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00133,Jason Chadha,58,56-65,MALE,42963000000035042,Vijayanagara Taluk HQ,Politician's assistant,1,2024-01-08,2024-01-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00134,Jagadish Shetty,47,46-55,MALE,42963000000035040,Vijayapura South,Commercial art gallery manager,1,2025-11-01,2025-11-01,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00135,Ayaan More,29,26-35,MALE,42963000000035015,Bengaluru Rural South,Economist,1,2021-12-19,2021-12-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00136,Abha Devan,31,26-35,FEMALE,42963000000035022,Dakshina Kannada Taluk HQ,"Administrator, arts",1,2022-08-14,2022-08-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00137,Yuvraj Palan,44,36-45,MALE,42963000000035014,Belagavi Taluk HQ,"Scientist, research (medical)",1,2023-06-17,2023-06-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00138,Puttaswamy Nayak,31,26-35,MALE,42963000000035032,Mandya East,"Scientist, forensic",1,2024-08-12,2024-08-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00139,Kariyappa Nayak,28,26-35,MALE,42963000000035016,Bengaluru Urban West,Futures trader,1,2021-09-07,2021-09-07,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00140,Pushpalatha Rai,58,56-65,FEMALE,42963000000035029,Kodagu East,Dietitian,1,2024-12-14,2024-12-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00141,Thimmakka Urs,57,56-65,FEMALE,42963000000035028,Kalaburagi South,Meteorologist,1,2023-06-16,2023-06-16,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00142,Akkamahadevi Bhat,25,18-25,FEMALE,42963000000035017,Bidar West,Computer games developer,1,2023-08-28,2023-08-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00143,Lokesh Gowda,27,26-35,MALE,42963000000035017,Bidar South,Geophysical data processor,1,2024-03-06,2024-03-06,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00144,Alexander Nayak,26,26-35,MALE,42963000000035017,Bidar North,"Pilot, airline",1,2023-09-20,2023-09-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00145,Gopalakrishna Rai,35,26-35,MALE,42963000000035019,Chikballapur Rural,Glass blower/designer,2,2024-02-19,2025-01-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00146,Karan Bose,53,46-55,MALE,42963000000035030,Kolar East,Research scientist (maths),1,2023-09-23,2023-09-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00147,Lokesh Shetty,45,36-45,MALE,42963000000035025,Gadag North,"Programmer, applications",1,2022-06-07,2022-06-07,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00148,Ayaan Tata,30,26-35,MALE,42963000000035032,Mandya South,Tax adviser,1,2024-11-26,2024-11-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00149,Raksha Dugar,43,36-45,FEMALE,42963000000035015,Bengaluru Rural West,Freight forwarder,2,2024-11-26,2025-03-24,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00150,Sunandamma Reddy,37,36-45,FEMALE,42963000000035016,Bengaluru Urban East,"Civil engineer, contracting",1,2023-03-03,2023-03-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00151,Pushpalatha Achar,45,36-45,FEMALE,42963000000035028,Kalaburagi Taluk HQ,"Teacher, secondary school",1,2021-09-24,2021-09-24,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00152,Raghavendra Rai,56,56-65,MALE,42963000000035022,Dakshina Kannada Rural,Commercial art gallery manager,1,2024-10-14,2024-10-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00153,Yashoda Agate,22,18-25,FEMALE,42963000000035024,Dharwad West,Armed forces operational officer,1,2025-01-13,2025-01-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00154,Thimmaiah Rai,34,26-35,MALE,42963000000035028,Kalaburagi East,"Administrator, charities/voluntary organisations",2,2023-05-28,2024-08-22,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00155,Aradhana Sodhi,19,18-25,FEMALE,42963000000035016,Bengaluru Urban East,Medical physicist,1,2023-11-02,2023-11-02,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00156,Raghavendra Rai,29,26-35,MALE,42963000000035022,Dakshina Kannada North,Music therapist,1,2022-03-17,2022-03-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00157,Akkamahadevi Urs,38,36-45,FEMALE,42963000000035016,Bengaluru Urban South,Dealer,1,2021-06-02,2021-06-02,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00158,Andrew Saini,31,26-35,MALE,42963000000035024,Dharwad North,Environmental manager,1,2022-03-17,2022-03-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00159,Lokesh Bhat,53,46-55,MALE,42963000000035014,Belagavi North,IT technical support officer,2,2021-10-15,2023-08-07,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00160,Turvi Nagarajan,24,18-25,FEMALE,42963000000035027,Haveri Rural,Geoscientist,1,2021-03-10,2021-03-10,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00161,Quincy Dar,22,18-25,MALE,42963000000035027,Haveri Rural,Retail buyer,1,2023-12-04,2023-12-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00162,Lokesh Gowda,45,36-45,MALE,42963000000035021,Chitradurga East,Associate Professor,1,2022-04-07,2022-04-07,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00163,Harish Hegde,49,46-55,MALE,42963000000035013,Ballari East,Editorial assistant,1,2022-05-26,2022-05-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00164,Arin Rattan,28,26-35,MALE,42963000000035028,Kalaburagi North,Broadcast presenter,1,2021-01-24,2021-01-24,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00165,Yallappa Gowda,54,46-55,MALE,42963000000035012,Bagalkot East,"Psychologist, occupational",1,2025-01-08,2025-01-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00166,Nachiket Narang,36,36-45,MALE,42963000000035016,Bengaluru Urban Taluk HQ,Chartered legal executive (England and Wales),1,2025-07-15,2025-07-15,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00167,Basavaraj Hegde,52,46-55,MALE,42963000000035039,Uttara Kannada East,Surgeon,2,2024-09-14,2025-11-25,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00168,Aayush Pillay,24,18-25,MALE,42963000000035036,Shivamogga South,"Engineer, control and instrumentation",1,2021-01-23,2021-01-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00169,Chandrakala Bhat,35,26-35,FEMALE,42963000000035021,Chitradurga South,"Horticulturist, amenity",1,2024-06-28,2024-06-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00170,Siddalingaiah Devadiga,49,46-55,MALE,42963000000035029,Kodagu Rural,"Surveyor, rural practice",1,2021-05-10,2021-05-10,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00171,Keya Shetty,25,18-25,FEMALE,42963000000035036,Shivamogga Taluk HQ,"Merchandiser, retail",2,2021-12-06,2023-06-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00172,Indira Korpal,19,18-25,FEMALE,42963000000035018,Chamarajanagar North,Dentist,1,2021-12-04,2021-12-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00173,Samarth Bajwa,24,18-25,MALE,42963000000035042,Vijayanagara Rural,"Exhibitions officer, museum/gallery",1,2025-09-25,2025-09-25,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00174,Raghavendra Kulkarni,45,36-45,MALE,42963000000035018,Chamarajanagar West,Special educational needs teacher,1,2021-08-20,2021-08-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00175,Aayush Nayak,18,18-25,MALE,42963000000035040,Vijayapura South,Accommodation manager,1,2024-09-05,2024-09-05,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00176,Mitesh Chawla,20,18-25,MALE,42963000000035015,Bengaluru Rural Taluk HQ,"Engineer, land",1,2025-12-03,2025-12-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00177,Shaurya Swamy,34,26-35,MALE,42963000000035021,Chitradurga East,Best boy,1,2022-06-20,2022-06-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00178,Logan Chander,35,26-35,MALE,42963000000035032,Mandya West,Armed forces logistics/support/administrative officer,1,2024-01-22,2024-01-22,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00179,Jagadish Setty,47,46-55,MALE,42963000000035016,Bengaluru Urban West,Exhibition designer,1,2024-06-29,2024-06-29,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00180,Quincy Shanker,44,36-45,MALE,42963000000035030,Kolar West,Chartered accountant,1,2023-12-16,2023-12-16,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00181,Zayyan Deol,51,46-55,MALE,42963000000035018,Chamarajanagar East,"Nurse, mental health",2,2021-08-21,2024-09-09,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00182,Azaan Saran,35,26-35,MALE,42963000000035021,Chitradurga North,"Conservator, furniture",1,2024-10-10,2024-10-10,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00183,Gopalakrishna Rai,23,18-25,MALE,42963000000035019,Chikballapur West,Fast food restaurant manager,2,2022-05-14,2025-03-06,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00184,Kalpit Murty,33,26-35,MALE,42963000000035031,Koppal North,"Nurse, learning disability",1,2024-07-15,2024-07-15,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00185,Nathan Sethi,62,56-65,MALE,42963000000035014,Belagavi Taluk HQ,Glass blower/designer,2,2022-12-30,2025-09-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00186,Savitramma Poojary,31,26-35,FEMALE,42963000000035012,Bagalkot East,Facilities manager,1,2025-02-21,2025-02-21,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00187,Isha Deshpande,24,18-25,FEMALE,42963000000035022,Dakshina Kannada West,Television/film/video producer,1,2022-06-30,2022-06-30,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00188,Faras Cherian,50,46-55,MALE,42963000000035037,Tumakuru South,"Development worker, international aid",1,2023-12-28,2023-12-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00189,Thimmaiah Hegde,63,56-65,MALE,42963000000035024,Dharwad North,"Production assistant, television",1,2021-03-11,2021-03-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00190,Siddalingaiah Kulkarni,32,26-35,MALE,42963000000035039,Uttara Kannada West,"Psychologist, prison and probation services",1,2023-06-11,2023-06-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00191,Samar Dara,50,46-55,MALE,42963000000035017,Bidar Taluk HQ,Social worker,1,2022-11-07,2022-11-07,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00192,Hemang Seth,35,26-35,MALE,42963000000035023,Davanagere West,Insurance account manager,1,2021-08-16,2021-08-16,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00193,Kevin Dar,59,56-65,MALE,42963000000035015,Bengaluru Rural Taluk HQ,Chemical engineer,2,2022-11-06,2025-03-16,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00194,Siddalingaiah Naik,65,56-65,MALE,42963000000035015,Bengaluru Rural South,"Designer, industrial/product",1,2025-10-07,2025-10-07,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00195,Anusha Kale,19,18-25,FEMALE,42963000000035024,Dharwad South,Land,2,2024-12-03,2025-07-01,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00196,Chakradev Kothari,34,26-35,MALE,42963000000035016,Bengaluru Urban South,Market researcher,1,2022-02-03,2022-02-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00197,Shanthakumari Bhat,45,36-45,FEMALE,42963000000035017,Bidar South,Occupational hygienist,2,2022-12-12,2023-07-02,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00198,Chandrashekar Nayak,21,18-25,MALE,42963000000035024,Dharwad East,Scientific laboratory technician,1,2023-04-19,2023-04-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00199,Lokesh Reddy,64,56-65,MALE,42963000000035040,Vijayapura North,Artist,2,2025-02-01,2025-07-09,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00200,Leena Ghosh,56,56-65,FEMALE,42963000000035019,Chikballapur West,Airline pilot,1,2024-09-13,2024-09-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00201,Mahadevi Hegde,45,36-45,FEMALE,42963000000035015,Bengaluru Rural North,Ophthalmologist,1,2025-09-23,2025-09-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00202,Nagaraj Poojary,25,18-25,MALE,42963000000035014,Belagavi Taluk HQ,Production manager,1,2021-03-26,2021-03-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00203,Girijamma Urs,52,46-55,FEMALE,42963000000035015,Bengaluru Rural Rural,"Surveyor, commercial/residential",2,2021-10-18,2022-11-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00204,Nagaraj Devadiga,43,36-45,MALE,42963000000035022,Dakshina Kannada North,Statistician,1,2024-01-05,2024-01-05,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00205,Prakash Urs,28,26-35,MALE,42963000000035034,Raichur West,Fisheries officer,1,2025-05-18,2025-05-18,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00206,Thimmaiah Urs,36,36-45,MALE,42963000000035033,Mysuru West,Chief Marketing Officer,1,2025-04-29,2025-04-29,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00207,Charan Dey,48,46-55,MALE,42963000000035033,Mysuru Rural,Community development worker,1,2023-01-11,2023-01-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00208,Azaan Kapadia,33,26-35,MALE,42963000000035016,Bengaluru Urban North,"Conservator, furniture",1,2025-12-26,2025-12-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00209,Sai Pradhan,29,26-35,MALE,42963000000035021,Chitradurga Taluk HQ,Chartered accountant,1,2023-01-01,2023-01-01,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00210,Kariyappa Shetty,60,56-65,MALE,42963000000035024,Dharwad Taluk HQ,Television floor manager,1,2025-07-27,2025-07-27,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00211,Bishakha Bains,28,26-35,FEMALE,42963000000035032,Mandya West,Bookseller,1,2024-12-14,2024-12-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00212,Vamakshi Dave,40,36-45,FEMALE,42963000000035041,Yadgir East,Chief Executive Officer,1,2023-09-04,2023-09-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00213,Akkamahadevi Achar,33,26-35,FEMALE,42963000000035024,Dharwad Rural,Learning disability nurse,2,2021-11-03,2023-06-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00214,Ansh Shenoy,36,36-45,MALE,42963000000035036,Shivamogga North,Arts administrator,1,2021-05-28,2021-05-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00215,Puttaswamy Devadiga,27,26-35,MALE,42963000000035033,Mysuru East,Dispensing optician,1,2023-01-02,2023-01-02,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00216,Rudra Taneja,65,56-65,MALE,42963000000035022,Dakshina Kannada Rural,Air traffic controller,1,2021-10-20,2021-10-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00217,Tanay Gera,49,46-55,MALE,42963000000035018,Chamarajanagar South,Manufacturing systems engineer,1,2023-06-26,2023-06-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00218,Girik Maharaj,37,36-45,MALE,42963000000035033,Mysuru Rural,Health service manager,1,2024-09-30,2024-09-30,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00219,Thimmakka Urs,56,56-65,FEMALE,42963000000035024,Dharwad Rural,Product designer,1,2022-02-23,2022-02-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00220,Anay Korpal,19,18-25,MALE,42963000000035016,Bengaluru Urban North,Hotel manager,1,2024-04-23,2024-04-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00221,Akkamahadevi Poojary,60,56-65,FEMALE,42963000000035042,Vijayanagara West,Research scientist (physical sciences),1,2025-05-31,2025-05-31,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00222,Wriddhish Bhat,65,56-65,MALE,42963000000035032,Mandya North,Chartered loss adjuster,2,2022-04-19,2025-01-01,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00223,Rehaan Devan,65,56-65,MALE,42963000000035015,Bengaluru Rural East,Personnel officer,1,2022-08-26,2022-08-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00224,Veeranna Devadiga,58,56-65,MALE,42963000000035015,Bengaluru Rural West,"Engineer, communications",1,2021-04-21,2021-04-21,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00225,Aditya Raja,29,26-35,MALE,42963000000035019,Chikballapur South,Mechanical engineer,1,2022-05-02,2022-05-02,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00226,Xavier Padmanabhan,43,36-45,MALE,42963000000035028,Kalaburagi South,Systems developer,2,2023-12-06,2025-01-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00227,Rishi Madan,37,36-45,MALE,42963000000035017,Bidar Rural,Education administrator,1,2021-08-28,2021-08-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00228,Siddalingaiah Achar,39,36-45,MALE,42963000000035036,Shivamogga South,Agricultural engineer,2,2021-12-11,2021-12-27,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00229,Jagadish Devadiga,36,36-45,MALE,42963000000035015,Bengaluru Rural Rural,"Investment banker, operational",2,2022-03-03,2022-04-05,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00230,Veeranna Nayak,27,26-35,MALE,42963000000035025,Gadag North,"Therapist, speech and language",1,2025-04-27,2025-04-27,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00231,Parvatamma Gowda,37,36-45,FEMALE,42963000000035024,Dharwad East,English as a foreign language teacher,1,2022-01-17,2022-01-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00232,Logan Bhardwaj,20,18-25,MALE,42963000000035017,Bidar Taluk HQ,Public house manager,1,2022-01-07,2022-01-07,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-00233,Raghavendra Nayak,21,18-25,MALE,42963000000035024,Dharwad Taluk HQ,Senior tax professional/tax inspector,2,2022-10-16,2024-11-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
